motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,pose
0.492502884,0.432748538,0.566771819,0.273170732,0.700671141,0.406119611,0
0.529411765,0.385964912,0.584647739,0.481707317,0.414765101,0.57162726,1
0.32295271,0.341520468,0.696109359,0.252439024,0.245637584,0.707927677,0
0.502883506,0.355555556,0.501577287,0.501219512,0.566442953,0.47705146,0
0.486735871,0.494736842,0.426919033,0.498780488,0.370469799,0.342141864,0
0.387543253,0.266666667,0.701366982,0.245121951,0.334228188,0.229485396,0
0.498269896,0.481871345,0.533123028,0.462195122,0.342281879,0.216968011,0
0.514417532,0.356725146,0.521556257,0.387804878,0.448322148,0.421418637,1
0.585928489,0.487719298,0.513144059,0.459756098,0.438926174,0.390820584,1
0.525951557,0.396491228,0.429022082,0.445121951,0.467114094,0.401947149,1
0.528258362,0.402339181,0.464773922,0.47195122,0.465771812,0.418636996,1
0.420991926,0.460818713,0.549947424,0.458536585,0.444295302,0.488178025,0
0.521337947,0.45380117,0.494216614,0.420731707,0.495302013,0.403337969,0
0.44982699,0.52748538,0.524710831,0.508536585,0.511409396,0.432545202,0
0.567474048,0.423391813,0.533123028,0.275609756,0.538255034,0.403337969,0
0.493656286,0.464327485,0.518401682,0.5,0.473825503,0.442280946,0
0.504036909,0.446783626,0.488958991,0.429268293,0.46442953,0.337969402,0
0.510957324,0.452631579,0.50893796,0.418292683,0.414765101,0.446453408,1
0.520184544,0.439766082,0.515247108,0.396341463,0.510067114,0.438108484,1
0.512110727,0.225730994,0.677181914,0.482926829,0.213422819,0.360222531,0
0.403690888,0.445614035,0.634069401,0.404878049,0.499328859,0.318497914,0
0.650519031,0.359064327,0.61829653,0.329268293,0.493959732,0.468706537,0
0.479815456,0.433918129,0.518401682,0.469512195,0.37852349,0.435326843,1
0.394463668,0.38245614,0.374342797,0.506097561,0.569127517,0.187760779,0
0.486735871,0.469005848,0.52891693,0.42804878,0.477852349,0.390820584,0
0.46366782,0.569590643,0.39957939,0.290243902,0.551677852,0.218358832,0
0.486735871,0.38128655,0.594111462,0.301219512,0.500671141,0.415855355,1
0.439446367,0.394152047,0.577287066,0.373170732,0.495302013,0.406119611,1
0.55017301,0.505263158,0.575184017,0.503658537,0.46442953,0.486787204,0
0.462514418,0.320467836,0.568874869,0.414634146,0.367785235,0.464534075,0
0.492502884,0.352046784,0.569926393,0.509756098,0.420134228,0.414464534,1
0.379469435,0.513450292,0.512092534,0.359756098,0.417449664,0.40472879,0
0.453287197,0.528654971,0.560462671,0.415853659,0.543624161,0.290681502,1
0.5455594,0.525146199,0.518401682,0.434146341,0.523489933,0.336578581,1
0.440599769,0.432748538,0.616193481,0.426829268,0.468456376,0.265646732,1
0.504036909,0.476023392,0.449001052,0.45,0.444295302,0.478442281,1
0.433679354,0.431578947,0.523659306,0.469512195,0.473825503,0.368567455,0
0.478662053,0.538011696,0.443743428,0.435365854,0.46442953,0.447844228,0
0.476355248,0.428070175,0.467928496,0.469512195,0.589261745,0.186369958,1
0.544405998,0.34502924,0.492113565,0.42804878,0.445637584,0.534075104,0
0.475201845,0.478362573,0.558359621,0.312195122,0.543624161,0.457579972,1
0.314878893,0.480701754,0.609884332,0.482926829,0.414765101,0.532684284,0
0.471741638,0.396491228,0.585699264,0.391463415,0.493959732,0.431154381,0
0.457900807,0.443274854,0.518401682,0.432926829,0.445637584,0.365785814,0
0.452133795,0.394152047,0.500525762,0.369512195,0.510067114,0.461752434,1
0.45905421,0.533333333,0.443743428,0.423170732,0.438926174,0.496522949,1
0.490196078,0.566081871,0.318611987,0.340243902,0.47114094,0.514603616,0
0.420991926,0.49005848,0.527865405,0.42804878,0.417449664,0.461752434,1
0.46828143,0.426900585,0.494216614,0.429268293,0.42147651,0.520166898,0
0.444059977,0.478362573,0.499474238,0.37804878,0.446979866,0.42837274,1
0.469434833,0.415204678,0.505783386,0.42804878,0.46442953,0.379694019,1
0.522491349,0.357894737,0.461619348,0.432926829,0.469798658,0.490959666,1
0.653979239,0.501754386,0.403785489,0.37804878,0.461744966,0.246175243,0
0.509803922,0.488888889,0.594111462,0.347560976,0.534228188,0.443671766,0
0.456747405,0.403508772,0.579390116,0.413414634,0.510067114,0.396383866,1
0.530565167,0.367251462,0.517350158,0.425609756,0.453691275,0.445062587,0
0.513264129,0.446783626,0.391167192,0.432926829,0.475167785,0.446453408,0
0.510957324,0.41754386,0.537329127,0.386585366,0.44966443,0.399165508,1
0.350634371,0.530994152,0.521556257,0.352439024,0.480536913,0.414464534,0
0.423298731,0.512280702,0.553101998,0.458536585,0.424161074,0.443671766,1
0.506343714,0.353216374,0.575184017,0.430487805,0.488590604,0.369958275,0
0.447520185,0.34619883,0.542586751,0.264634146,0.667114094,0.418636996,0
0.4544406,0.461988304,0.516298633,0.393902439,0.436241611,0.521557719,0
0.447520185,0.458479532,0.538380652,0.342682927,0.522147651,0.424200278,1
0.515570934,0.469005848,0.52891693,0.330487805,0.526174497,0.474269819,1
0.438292964,0.387134503,0.538380652,0.465853659,0.472483221,0.364394993,1
0.520184544,0.389473684,0.537329127,0.420731707,0.467114094,0.372739917,1
0.530565167,0.384795322,0.532071504,0.448780488,0.506040268,0.379694019,1
0.529411765,0.471345029,0.492113565,0.46097561,0.48590604,0.481223922,1
0.55017301,0.383625731,0.446898002,0.387804878,0.582550336,0.282336579,0
0.517877739,0.430409357,0.557308097,0.5,0.418791946,0.511821975,0
0.507497116,0.502923977,0.447949527,0.38902439,0.524832215,0.511821975,1
0.494809689,0.342690058,0.538380652,0.419512195,0.338255034,0.251738526,0
0.46828143,0.408187135,0.516298633,0.529268293,0.551677852,0.486787204,0
0.520184544,0.451461988,0.474237645,0.463414634,0.516778523,0.382475661,1
0.244521338,0.432748538,0.556256572,0.240243902,0.736912752,0.351877608,0
0.508650519,0.407017544,0.522607781,0.375609756,0.55704698,0.30876217,0
0.509803922,0.421052632,0.585699264,0.32804878,0.448322148,0.42837274,1
0.538638985,0.389473684,0.49106204,0.352439024,0.585234899,0.363004172,1
0.490196078,0.414035088,0.517350158,0.531707317,0.351677852,0.369958275,1
0.514417532,0.419883041,0.517350158,0.414634146,0.429530201,0.436717663,1
0.412918108,0.529824561,0.573080967,0.159756098,0.644295302,0.670375522,0
0.438292964,0.428070175,0.547844374,0.398780488,0.424161074,0.388038943,0
0.341407151,0.375438596,0.539432177,0.425609756,0.452348993,0.399165508,0
0.422145329,0.444444444,0.512092534,0.318292683,0.452348993,0.431154381,1
0.361014994,0.41871345,0.558359621,0.385365854,0.319463087,0.399165508,0
0.487889273,0.439766082,0.477392219,0.445121951,0.565100671,0.378303199,1
0.568627451,0.460818713,0.506834911,0.398780488,0.394630872,0.456189152,0
0.506343714,0.392982456,0.519453207,0.451219512,0.508724832,0.411682893,0
0.497116494,0.398830409,0.60042061,0.507317073,0.362416107,0.438108484,1
0.439446367,0.38245614,0.588853838,0.348780488,0.51409396,0.403337969,1
0.560553633,0.432748538,0.694006309,0.32195122,0.740939597,0.456189152,0
0.507497116,0.407017544,0.405888538,0.390243902,0.440268456,0.383866481,0
0.487889273,0.457309942,0.516298633,0.431707317,0.491275168,0.502086231,1
0.517877739,0.394152047,0.514195584,0.526829268,0.327516779,0.40472879,1
0.555940023,0.403508772,0.446898002,0.407317073,0.469798658,0.426981919,0
0.934256055,0.589473684,0.351209253,0.359756098,0.394630872,0.114047288,0
0.505190311,0.43625731,0.538380652,0.409756098,0.612080537,0.346314325,1
0.543252595,0.428070175,0.484752892,0.369512195,0.497986577,0.371349096,0
0.417531719,0.465497076,0.659305994,0.135365854,0.904697987,0.425591099,0
0.54094579,0.442105263,0.49106204,0.462195122,0.445637584,0.408901252,0
0.53633218,0.322807018,0.642481598,0.376829268,0.551677852,0.474269819,0
0.385236448,0.473684211,0.595162986,0.425609756,0.434899329,0.389429764,0
0.501730104,0.433918129,0.513144059,0.423170732,0.481879195,0.415855355,1
0.429065744,0.478362573,0.531019979,0.493902439,0.4,0.379694019,1
0.402537486,0.402339181,0.43743428,0.446341463,0.530201342,0.418636996,0
0.687427912,0.405847953,0.503680336,0.470731707,0.465771812,0.481223922,1
0.464821223,0.474853801,0.504731861,0.473170732,0.390604027,0.422809458,1
0.38638985,0.329824561,0.413249211,0.464634146,0.381208054,0.518776078,0
0.516724337,0.326315789,0.524710831,0.42804878,0.500671141,0.413073713,1
0.422145329,0.485380117,0.633017876,0.397560976,0.390604027,0.443671766,1
0.569780854,0.419883041,0.54679285,0.365853659,0.526174497,0.429763561,0
0.414071511,0.286549708,0.613038906,0.487804878,0.315436242,0.635605007,0
0.589388697,0.4,0.492113565,0.418292683,0.426845638,0.447844228,0
0.439446367,0.486549708,0.581493165,0.35,0.401342282,0.45340751,1
0.535178777,0.431578947,0.630914826,0.384146341,0.463087248,0.426981919,1
0.433679354,0.424561404,0.548895899,0.380487805,0.511409396,0.429763561,1
0.4544406,0.479532164,0.496319664,0.470731707,0.473825503,0.432545202,1
0.502883506,0.340350877,0.439537329,0.403658537,0.386577181,0.557719054,0
0.504036909,0.464327485,0.355415352,0.368292683,0.416107383,0.66759388,0
0.478662053,0.477192982,0.613038906,0.242682927,0.479194631,0.328233658,0
0.432525952,0.483040936,0.484752892,0.453658537,0.476510067,0.502086231,0
0.445213379,0.473684211,0.467928496,0.43902439,0.461744966,0.443671766,1
0.482122261,0.431578947,0.506834911,0.336585366,0.472483221,0.449235049,1
0.573241061,0.302923977,0.569926393,0.465853659,0.506040268,0.38108484,1
0.437139562,0.523976608,0.535226078,0.479268293,0.339597315,0.457579972,1
0.456747405,0.540350877,0.494216614,0.325609756,0.369127517,0.091794159,0
0.419838524,0.376608187,0.65615142,0.413414634,0.267114094,0.307371349,0
0.439446367,0.422222222,0.549947424,0.379268293,0.512751678,0.52433936,0
0.502883506,0.540350877,0.43743428,0.362195122,0.436241611,0.390820584,0
0.410611303,0.438596491,0.338590957,0.335365854,0.540939597,0.410292072,0
0.401384083,0.548538012,0.740273396,0.225609756,0.539597315,0.599443672,0
0.633217993,0.38128655,0.563617245,0.201219512,0.590604027,0.514603616,0
0.404844291,0.415204678,0.277602524,0.665853659,0.618791946,0.35744089,0
0.491349481,0.439766082,0.559411146,0.342682927,0.487248322,0.447844228,1
0.513264129,0.421052632,0.578338591,0.374390244,0.465771812,0.474269819,1
0.523644752,0.389473684,0.520504732,0.456097561,0.46442953,0.413073713,1
0.401384083,0.556725146,0.434279706,0.551219512,0.506040268,0.514603616,1
0.460207612,0.410526316,0.543638275,0.475609756,0.426845638,0.353268428,1
0.489042676,0.409356725,0.447949527,0.441463415,0.438926174,0.467315716,1
0.476355248,0.474853801,0.494216614,0.393902439,0.457718121,0.442280946,0
0.296424452,0.683040936,0.496319664,0.507317073,0.534228188,0.30876217,0
0.389850058,0.49122807,0.534174553,0.346341463,0.519463087,0.390820584,1
0.514417532,0.377777778,0.527865405,0.463414634,0.51409396,0.375521558,1
0.422145329,0.243274854,0.477392219,0.535365854,0.15033557,0.49930459,0
0.544405998,0.52748538,0.458464774,0.458536585,0.469798658,0.408901252,0
0.460207612,0.388304094,0.487907466,0.47804878,0.512751678,0.361613352,1
0.410611303,0.471345029,0.577287066,0.401219512,0.327516779,0.484005563,0
0.572087659,0.359064327,0.533123028,0.412195122,0.531543624,0.386648122,0
0.505190311,0.54502924,0.607781283,0.356097561,0.383892617,0.603616134,0
0.54094579,0.383625731,0.596214511,0.362195122,0.425503356,0.343532684,0
0.489042676,0.385964912,0.542586751,0.436585366,0.453691275,0.408901252,1
0.487889273,0.422222222,0.584647739,0.393902439,0.451006711,0.431154381,1
0.429065744,0.431578947,0.445846477,0.417073171,0.416107383,0.472878999,0
0.53633218,0.464327485,0.476340694,0.32804878,0.441610738,0.421418637,1
0.569780854,0.479532164,0.470031546,0.193902439,0.597315436,0.353268428,0
0.469434833,0.38245614,0.583596215,0.576829268,0.571812081,0.305980529,0
0.44982699,0.359064327,0.548895899,0.496341463,0.51409396,0.403337969,0
0.475201845,0.423391813,0.534174553,0.475609756,0.434899329,0.385257302,1
0.534025375,0.366081871,0.523659306,0.181707317,0.370469799,0.564673157,0
0.465974625,0.439766082,0.549947424,0.554878049,0.547651007,0.331015299,1
0.403690888,0.43625731,0.454258675,0.348780488,0.468456376,0.464534075,1
0.477508651,0.415204678,0.588853838,0.32804878,0.472483221,0.435326843,1
0.701268743,0.457309942,0.465825447,0.390243902,0.46442953,0.406119611,0
0.461361015,0.421052632,0.477392219,0.365853659,0.433557047,0.488178025,0
0.480968858,0.370760234,0.641430074,0.429268293,0.448322148,0.354659249,0
0.370242215,0.485380117,0.501577287,0.341463415,0.508724832,0.449235049,1
0.401384083,0.416374269,0.552050473,0.491463415,0.413422819,0.368567455,1
0.46366782,0.196491228,0.853838065,0.12195122,0.131543624,0.484005563,0
0.476355248,0.407017544,0.548895899,0.43902439,0.459060403,0.49930459,0
0.486735871,0.471345029,0.505783386,0.369512195,0.553020134,0.425591099,1
0.504036909,0.362573099,0.558359621,0.43902439,0.413422819,0.464534075,0
0.432525952,0.466666667,0.452155626,0.55,0.62147651,0.33240612,0
0.410611303,0.41754386,0.462670873,0.257317073,0.679194631,0.273991655,0
0.485582468,0.421052632,0.553101998,0.432926829,0.484563758,0.528511822,0
0.444059977,0.493567251,0.549947424,0.359756098,0.493959732,0.375521558,1
0.465974625,0.385964912,0.50893796,0.490243902,0.437583893,0.432545202,1
0.478662053,0.408187135,0.535226078,0.459756098,0.283221477,0.506258693,1
0.363321799,0.153216374,0.483701367,0.253658537,0.787919463,0.472878999,0
0.497116494,0.375438596,0.511041009,0.619512195,0.365100671,0.344923505,0
0.453287197,0.444444444,0.542586751,0.319512195,0.426845638,0.42837274,1
0.412918108,0.260818713,0.680336488,0.429268293,0.318120805,0.35605007,0
0.543252595,0.528654971,0.488958991,0.279268293,0.49261745,0.450625869,1
0.441753172,0.412865497,0.617245005,0.406097561,0.508724832,0.456189152,1
0.508650519,0.391812865,0.531019979,0.304878049,0.708724832,0.449235049,0
0.552479815,0.361403509,0.602523659,0.424390244,0.393288591,0.424200278,1
0.408304498,0.742690058,0.527865405,0.306097561,0.523489933,0.433936022,0
0.498269896,0.437426901,0.497371188,0.41097561,0.589261745,0.382475661,0
0.490196078,0.439766082,0.525762355,0.417073171,0.489932886,0.515994437,1
0.442906574,0.447953216,0.549947424,0.431707317,0.46442953,0.389429764,0
0.61822376,0.394152047,0.418506835,0.476829268,0.569127517,0.447844228,0
0.46366782,0.405847953,0.421661409,0.520731707,0.72885906,0.488178025,0
0.485582468,0.424561404,0.587802313,0.415853659,0.363758389,0.492350487,1
0.455594002,0.412865497,0.584647739,0.409756098,0.386577181,0.463143255,0
0.529411765,0.428070175,0.494216614,0.345121951,0.500671141,0.421418637,1
0.348327566,0.49005848,0.567823344,0.470731707,0.430872483,0.525730181,1
0.522491349,0.438596491,0.523659306,0.348780488,0.367785235,0.435326843,1
0.405997693,0.438596491,0.534174553,0.454878049,0.370469799,0.35744089,1
0.487889273,0.277192982,0.49106204,0.407317073,0.50738255,0.413073713,0
0.220299885,0.685380117,0.513144059,0.258536585,0.577181208,0.535465925,0
0.464821223,0.464327485,0.604626709,0.443902439,0.402684564,0.438108484,1
0.575547866,0.431578947,0.574132492,0.279268293,0.495302013,0.433936022,0
0.178777393,0.754385965,0.444794953,0.201219512,0.637583893,0.290681502,0
0.52710496,0.442105263,0.466876972,0.458536585,0.304697987,0.440890125,1
0.489042676,0.485380117,0.573080967,0.43902439,0.460402685,0.443671766,1
0.509803922,0.333333333,0.457413249,0.535365854,0.463087248,0.45201669,1
0.502883506,0.426900585,0.483701367,0.481707317,0.455033557,0.365785814,1
0.445213379,0.416374269,0.499474238,0.380487805,0.460402685,0.396383866,0
0.238754325,0.628070175,0.487907466,0.356097561,0.610738255,0.538247566,0
0.335640138,0.476023392,0.624605678,0.323170732,0.508724832,0.420027816,1
0.535178777,0.415204678,0.592008412,0.5,0.339597315,0.478442281,1
0.404844291,0.45380117,0.557308097,0.402439024,0.369127517,0.403337969,1
0.46366782,0.405847953,0.577287066,0.512195122,0.416107383,0.463143255,1
0.477508651,0.339181287,0.374342797,0.567073171,0.059060403,0.326842837,0
0.447520185,0.362573099,0.523659306,0.485365854,0.463087248,0.431154381,0
0.485582468,0.442105263,0.606729758,0.468292683,0.395973154,0.495132128,1
0.439446367,0.428070175,0.613038906,0.407317073,0.422818792,0.489568846,1
0.420991926,0.50994152,0.480546793,0.475609756,0.42147651,0.363004172,0
0.394463668,0.384795322,0.460567823,0.476829268,0.230872483,0.585535466,0
0.408304498,0.424561404,0.61829653,0.230487805,0.493959732,0.440890125,0
0.495963091,0.339181287,0.527865405,0.424390244,0.452348993,0.349095967,1
0.302191465,0.476023392,0.543638275,0.432926829,0.497986577,0.363004172,0
0.455594002,0.447953216,0.476340694,0.467073171,0.453691275,0.303198887,0
0.434832757,0.501754386,0.563617245,0.367073171,0.428187919,0.435326843,0
0.44982699,0.446783626,0.477392219,0.435365854,0.448322148,0.376912378,1
0.470588235,0.435087719,0.499474238,0.434146341,0.467114094,0.432545202,1
0.464821223,0.362573099,0.496319664,0.307317073,0.475167785,0.425591099,1
0.411764706,0.380116959,0.596214511,0.380487805,0.436241611,0.457579972,1
0.606689735,0.525146199,0.323869611,0.390243902,0.446979866,0.379694019,0
0.479815456,0.461988304,0.513144059,0.42195122,0.476510067,0.378303199,0
0.32295271,0.352046784,0.60042061,0.262195122,0.738255034,0.155771905,0
0.435986159,0.389473684,0.509989485,0.403658537,0.436241611,0.507649513,1
0.5455594,0.398830409,0.520504732,0.459756098,0.523489933,0.447844228,1
0.407151096,0.357894737,0.485804416,0.503658537,0.361073826,0.376912378,0
0.420991926,0.85380117,0.375394322,0.032926829,0.347651007,0.788595271,0
0.584775087,0.302923977,0.569926393,0.335365854,0.389261745,0.393602225,0
0.374855825,0.429239766,0.68980021,0.42195122,0.383892617,0.403337969,0
0.314878893,0.140350877,0.440588854,0.529268293,0.637583893,0.38108484,0
0.671280277,1,0.392218717,0.341463415,0.64966443,0.392211405,0
0.487889273,0.429239766,0.532071504,0.417073171,0.404026846,0.360222531,0
0.60438293,0.45380117,0.315457413,0.563414634,0.342281879,0.751043115,0
0.538638985,0.355555556,0.456361725,0.495121951,0.434899329,0.535465925,1
0.478662053,0.306432749,0.615141956,0.42804878,0.516778523,0.399165508,0
0.418685121,0.438596491,0.532071504,0.434146341,0.49261745,0.379694019,1
0.311418685,0.45497076,0.675078864,0.407317073,0.491275168,0.461752434,0
0.445213379,0.49122807,0.521556257,0.43902439,0.526174497,0.422809458,1
0.441753172,0.50877193,0.465825447,0.454878049,0.487248322,0.440890125,1
0.44982699,0.446783626,0.578338591,0.384146341,0.502013423,0.449235049,1
0.423298731,0.41754386,0.449001052,0.593902439,0.277852349,0.413073713,1
0.668973472,0.318128655,0.640378549,0.451219512,0.570469799,0.347705146,0
0.426758939,0.432748538,0.529968454,0.490243902,0.575838926,0.1418637,0
0.467128028,0.47251462,0.477392219,0.498780488,0.401342282,0.312934631,1
0.490196078,0.458479532,0.533123028,0.423170732,0.465771812,0.254520167,0
0.673587082,0.318128655,0.767613039,0.465853659,0.426845638,0.396383866,0
0.410611303,0.104093567,0.460567823,0.165853659,0.594630872,0.052851182,0
0.46366782,0.460818713,0.52891693,0.396341463,0.472483221,0.447844228,1
0.417531719,0.492397661,0.631966351,0.458536585,0.438926174,0.264255911,0
0.446366782,0.4,0.588853838,0.369512195,0.554362416,0.375521558,1
0.500576701,0.554385965,0.444794953,0.486585366,0.583892617,0.443671766,0
0.441753172,0.535672515,0.604626709,0.418292683,0.451006711,0.514603616,0
0.621683968,0.576608187,0.555205047,0.395121951,0.417449664,0.442280946,0
0.461361015,0.442105263,0.540483701,0.38902439,0.499328859,0.415855355,1
0.450980392,0.471345029,0.570977918,0.324390244,0.503355705,0.527121001,0
0.506343714,0.457309942,0.441640379,0.509756098,0.502013423,0.325452017,0
0.438292964,0.359064327,0.625657203,0.447560976,0.571812081,0.429763561,0
0.402537486,0.45380117,0.579390116,0.403658537,0.445637584,0.415855355,0
0.462514418,0.457309942,0.503680336,0.436585366,0.44295302,0.488178025,1
0.426758939,0.404678363,0.480546793,0.32804878,0.452348993,0.497913769,0
0.471741638,0.45497076,0.534174553,0.357317073,0.374496644,0.479833102,1
0.462514418,0.534502924,0.432176656,0.373170732,0.500671141,0.486787204,1
0.515570934,0.479532164,0.543638275,0.491463415,0.484563758,0.420027816,1
0.530565167,0.459649123,0.454258675,0.354878049,0.55033557,0.400556328,1
0.498269896,0.426900585,0.440588854,0.587804878,0.675167785,0.489568846,0
0.610149942,0.387134503,0.536277603,0.373170732,0.459060403,0.502086231,0
0.427912341,0.323976608,0.694006309,0.352439024,0.577181208,0.375521558,0
0.492502884,0.440935673,0.464773922,0.497560976,0.499328859,0.532684284,0
0.525951557,0.432748538,0.527865405,0.513414634,0.406711409,0.351877608,1
0.433679354,0.463157895,0.538380652,0.425609756,0.453691275,0.411682893,1
0.476355248,0.442105263,0.531019979,0.340243902,0.452348993,0.479833102,1
0.478662053,0.405847953,0.5446898,0.380487805,0.515436242,0.474269819,0
0.455594002,0.446783626,0.463722397,0.37195122,0.569127517,0.486787204,0
0.446366782,0.404678363,0.50893796,0.382926829,0.445637584,0.490959666,1
0.53633218,0.362573099,0.504731861,0.426829268,0.453691275,0.468706537,1
0.439446367,0.443274854,0.578338591,0.375609756,0.469798658,0.454798331,1
0.478662053,0.433918129,0.56466877,0.395121951,0.473825503,0.431154381,1
0.404844291,0.477192982,0.581493165,0.452439024,0.46442953,0.467315716,1
0.349480969,0.623391813,0.631966351,0.308536585,0.367785235,0.358831711,0
0.655132641,0.425730994,0.344900105,0.398780488,0.51409396,0.458970793,0
0.485582468,0.463157895,0.593059937,0.402439024,0.387919463,0.420027816,1
0.410611303,0.438596491,0.539432177,0.313414634,0.538255034,0.496522949,0
0.479815456,0.431578947,0.541535226,0.446341463,0.479194631,0.400556328,1
0.490196078,0.476023392,0.459516299,0.447560976,0.29261745,0.532684284,1
0.380622837,0.8,0.063091483,0.32195122,0.233557047,0.178025035,0
0.4544406,0.329824561,0.451104101,0.359756098,0.143624161,0.602225313,0
0.417531719,0.487719298,0.475289169,0.403658537,0.420134228,0.439499305,1
0.600922722,0.321637427,0.523659306,0.467073171,0.414765101,0.421418637,1
0.462514418,0.47251462,0.520504732,0.415853659,0.460402685,0.446453408,1
0.442906574,0.4,0.550998948,0.462195122,0.4,0.414464534,1
0.52710496,0.494736842,0.525762355,0.4,0.446979866,0.492350487,1
0.515570934,0.45380117,0.421661409,0.315853659,0.373154362,0.575799722,0
0.507497116,0.388304094,0.483701367,0.474390244,0.382550336,0.45340751,1
0.462514418,0.395321637,0.52681388,0.480487805,0.487248322,0.289290682,0
0.189158016,0.869005848,0.118822292,0.730487805,0.544966443,0.408901252,0
0.505190311,0.419883041,0.518401682,0.406097561,0.524832215,0.42837274,1
0.194925029,0.469005848,0.579390116,0.436585366,0.566442953,0.125173853,0
0.614763552,0.276023392,0.567823344,0.407317073,0.499328859,0.248956885,0
0.430219146,0.374269006,0.507886435,0.530487805,0.518120805,0.426981919,0
0.636678201,0.449122807,0.371188223,0.412195122,0.430872483,0.353268428,0
0.630911188,0.460818713,0.488958991,0.493902439,0.47114094,0.137691238,0
0.514417532,0.477192982,0.460567823,0.432926829,0.426845638,0.648122392,1
0.554786621,0.464327485,0.445846477,0.402439024,0.520805369,0.535465925,1
0.365628604,0.385964912,0.487907466,0.325609756,0.595973154,0.276773296,0
0.402537486,0.43625731,0.567823344,0.419512195,0.460402685,0.379694019,1
0.532871972,0.603508772,0.507886435,0.335365854,0.496644295,0.616133519,0
0.621683968,0.273684211,0.418506835,0.519512195,0.426845638,0.484005563,1
0.552479815,0.426900585,0.565720294,0.368292683,0.473825503,0.47566064,1
0.53633218,0.49005848,0.444794953,0.404878049,0.598657718,0.406119611,1
0.47289504,0.384795322,0.504731861,0.42195122,0.493959732,0.435326843,1
0.501730104,0.467836257,0.532071504,0.467073171,0.436241611,0.465924896,1
0.440599769,0.403508772,0.462670873,0.731707317,0.496644295,0.456189152,0
0.547866205,0.435087719,0.614090431,0.363414634,0.351677852,0.589707928,0
0.520184544,0.339181287,0.460567823,0.525609756,0.500671141,0.351877608,1
0.306805075,0.463157895,0.65404837,0.423170732,0.44966443,0.40472879,0
0.478662053,0.474853801,0.519453207,0.436585366,0.437583893,0.596662031,1
0.425605536,0.419883041,0.676130389,0.319512195,0.648322148,0.390820584,0
0.495963091,0.416374269,0.507886435,0.38902439,0.436241611,0.435326843,1
0.455594002,0.435087719,0.567823344,0.303658537,0.520805369,0.432545202,0
0.505190311,0.526315789,0.474237645,0.409756098,0.51409396,0.563282337,1
0.290657439,0.4,0.47318612,0.42804878,0.583892617,0.307371349,0
0.455594002,0.342690058,0.514195584,0.437804878,0.496644295,0.385257302,1
0.495963091,0.446783626,0.515247108,0.51097561,0.451006711,0.322670376,1
0.460207612,0.397660819,0.575184017,0.382926829,0.429530201,0.343532684,1
0.509803922,0.470175439,0.589905363,0.303658537,0.293959732,0.641168289,0
0.464821223,0.415204678,0.606729758,0.524390244,0.397315436,0.460361613,1
0.603229527,0.325146199,0.512092534,0.498780488,0.32885906,0.414464534,1
0.475201845,0.488888889,0.504731861,0.45,0.408053691,0.378303199,1
0.502883506,0.416374269,0.553101998,0.457317073,0.436241611,0.45201669,1
0.416378316,0.512280702,0.520504732,0.38902439,0.429530201,0.410292072,1
0.502883506,0.443274854,0.476340694,0.453658537,0.487248322,0.394993046,1
0.501730104,0.480701754,0.521556257,0.376829268,0.452348993,0.431154381,1
0.484429066,0.450292398,0.478443743,0.436585366,0.31409396,0.564673157,0
0.460207612,0.457309942,0.529968454,0.498780488,0.569127517,0.126564673,0
0.483275663,0.429239766,0.573080967,0.393902439,0.430872483,0.463143255,1
0.625144175,0.458479532,0.490010515,0.368292683,0.394630872,0.52294854,0
0.482122261,0.443274854,0.514195584,0.446341463,0.444295302,0.472878999,1
0.424452134,0.52748538,0.422712934,0.38902439,0.620134228,0.411682893,1
0.585928489,0.430409357,0.436382755,0.220731707,0.679194631,0.319888734,0
0.546712803,0.466666667,0.545741325,0.52804878,0.428187919,0.436717663,0
0.7727797,0.513450292,0.388012618,0.618292683,0.487248322,0.406119611,0
0.380622837,0.443274854,0.487907466,0.409756098,0.477852349,0.432545202,1
0.45905421,0.401169591,0.589905363,0.436585366,0.4,0.406119611,0
0.417531719,0.446783626,0.537329127,0.431707317,0.651006711,0.222531293,1
0.538638985,0.341520468,0.39957939,0.553658537,0.583892617,0.399165508,0
0.61361015,0.311111111,0.58044164,0.475609756,0.343624161,0.390820584,1
0.532871972,0.429239766,0.498422713,0.325609756,0.444295302,0.460361613,1
0.415224913,0.367251462,0.519453207,0.52195122,0.515436242,0.328233658,0
0.455594002,0.38245614,0.550998948,0.451219512,0.202684564,0.347705146,1
0.456747405,0.357894737,0.567823344,0.463414634,0.467114094,0.472878999,0
0.61361015,0.492397661,0.5446898,0.342682927,0.426845638,0.383866481,0
0.477508651,0.512280702,0.470031546,0.343902439,0.571812081,0.432545202,1
0.539792388,0.342690058,0.514195584,0.46097561,0.508724832,0.314325452,1
0.445213379,0.443274854,0.554153523,0.285365854,0.465771812,0.472878999,1
0.453287197,0.426900585,0.54679285,0.41097561,0.476510067,0.458970793,1
0.340253749,0.477192982,0.492113565,0.42195122,0.374496644,0.253129346,0
0.568627451,0.493567251,0.444794953,0.367073171,0.47114094,0.479833102,0
0.446366782,0.392982456,0.536277603,0.293902439,0.614765101,0.351877608,0
0.438292964,0.431578947,0.412197687,0.245121951,0.669798658,0.592489569,0
0.467128028,0.469005848,0.527865405,0.318292683,0.473825503,0.408901252,1
